x,y,cell_type,cell_class,anatomical_layer,mucosal_pseudospace
2729.520056521739,1642.9361228260866,Enterocyte (bottom),Epithelial,Mucosa,0.6837911605834961
3550.391444329897,817.1813278350515,Enterocyte (mid),Epithelial,Mucosa,0.8219402432441711
3615.9783904761903,758.3140382142856,Enterocyte (bottom),Epithelial,Mucosa,0.7670164704322815
3738.1330774509806,635.6616423529412,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2755.3510566115706,1613.7013041322314,Enterocyte (bottom),Epithelial,Mucosa,0.7993062138557434
3720.9904588235295,646.6101975490197,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2762.9646151162788,1609.902523255814,Enterocyte (mid),Epithelial,Mucosa,0.8036811351776123
3611.1294333333326,763.7101674774775,Goblet (top),Epithelial,Mucosa,0.7510414719581604
2738.5258622549027,1643.5823431372548,Enterocyte (bottom),Epithelial,Mucosa,0.7007929682731628
3601.329023333333,774.7953193333334,Enterocyte (bottom),Epithelial,Mucosa,0.7370283007621765
2764.844913537118,1604.8459655021834,Enterocyte (mid),Epithelial,Mucosa,0.8021278381347656
3633.783698666667,733.4487094666667,Stem,Epithelial,Mucosa,0.418506383895874
3652.457682424242,723.4215412727273,Stem,Epithelial,Mucosa,0.41723084449768066
3530.1948066666664,842.273133,Enterocyte (mid),Epithelial,Mucosa,0.818499743938446
3502.9450869565217,863.2499671014493,Enterocyte (mid),Epithelial,Mucosa,0.8557888865470886
3519.4790322580643,850.0635590322579,Enterocyte (mid),Epithelial,Mucosa,0.8618740439414978
2706.2425,1660.8548590909088,Stem,Epithelial,Mucosa,0.45352378487586975
3563.8555427821525,810.3069067716536,Enterocyte (mid),Epithelial,Mucosa,0.7901301383972168
3557.032368085106,809.5938904255318,Enterocyte (bottom),Epithelial,Mucosa,0.8024818301200867
3584.168468421052,783.904960350877,Enterocyte (mid),Epithelial,Mucosa,0.7764225602149963
3641.268128030303,735.6983455303031,Stem,Epithelial,Mucosa,0.44829311966896057
2749.4785999999995,1629.8841598326358,Enterocyte (bottom),Epithelial,Mucosa,0.7428776621818542
3596.979463157895,779.1277771052631,Tuft,Epithelial,Mucosa,0.7649760246276855
3606.254602777777,768.6842436111112,Enterocyte (bottom),Epithelial,Mucosa,0.7166127562522888
3577.6692325925924,793.2697054814814,Enterocyte (mid),Epithelial,Mucosa,0.8102836012840271
3732.529157142857,646.3636002040816,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
3649.25009105691,732.0704978861788,Goblet (bottom),Epithelial,Mucosa,0.4178539216518402
2730.377731914893,1648.8605085106385,Enterocyte (bottom),Epithelial,Mucosa,0.5991012454032898
2726.792357281553,1649.2283203883496,Enterocyte (bottom),Epithelial,Mucosa,0.5991012454032898
3642.579752,731.1287181,Enterocyte (bottom),Epithelial,Mucosa,0.43476900458335876
3738.3486480000006,635.7616904,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2715.303961052632,1655.8337968421056,Goblet (bottom),Epithelial,Mucosa,0.5925117135047913
3602.5565795275597,771.5707518110237,Enterocyte (bottom),Epithelial,Mucosa,0.7370283007621765
2783.522842138365,1594.5453566037736,Enterocyte (top),Epithelial,Mucosa,0.8663263916969299
2733.8536252747253,1640.4495780219777,Enterocyte (bottom),Epithelial,Mucosa,0.6837911605834961
3655.787757971014,720.7578597101449,Stem,Epithelial,Mucosa,0.41723084449768066
2723.0933407407406,1654.99845308642,Stem,Epithelial,Mucosa,0.4684767425060272
3580.685845,804.2178120000002,Enterocyte (bottom),Epithelial,Mucosa,0.7718958854675293
3538.595908333333,839.1938369444445,Enterocyte (mid),Epithelial,Mucosa,0.8339717984199524
3542.9676359223304,831.6089792233009,Enterocyte (mid),Epithelial,Mucosa,0.8446514010429382
3529.057884172661,849.6076671942448,Enterocyte (mid),Epithelial,Mucosa,0.8196587562561035
3610.928431395349,772.5679147674417,Enterocyte (bottom),Epithelial,Mucosa,0.7600060105323792
2789.817368539326,1590.254192134831,Enterocyte (bottom),Epithelial,Mucosa,0.8308994174003601
3729.5143914893615,650.4446287234042,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
3602.97169609375,782.5505768749999,Enterocyte (bottom),Epithelial,Mucosa,0.7812541127204895
3671.4552414937752,701.4154868464731,Stem,Epithelial,Mucosa,0.340379923582077
3659.104641333333,725.8909822666667,Goblet (bottom),Epithelial,Mucosa,0.30578330159187317
3576.340034899328,801.8948168791945,Enterocyte (bottom),Epithelial,Mucosa,0.7591435313224792
3571.222821839081,815.6906257471263,Goblet (top),Epithelial,Mucosa,0.775738000869751
3619.590704639176,766.2678306701032,Enterocyte (bottom),Epithelial,GALT,-1.0
3524.106098947368,855.7309651578945,Enterocyte (mid),Epithelial,Mucosa,0.8431634306907654
2746.5032151785717,1632.5480624999998,Enterocyte (bottom),Epithelial,Mucosa,0.7428776621818542
2751.74663,1625.10757,Stem,Epithelial,Mucosa,0.6322590708732605
3582.688991044776,793.6513453731345,Enterocyte (mid),Epithelial,Mucosa,0.8306475281715393
2769.054090909091,1608.9122509090907,Enterocyte (bottom),Epithelial,Mucosa,0.8136128783226013
2766.2503119047624,1613.4221309523807,Enterocyte (bottom),Epithelial,Mucosa,0.7459246516227722
3530.748911678833,843.4099889781023,Enterocyte (mid),Epithelial,Mucosa,0.818499743938446
2714.261409722222,1664.362456666667,Stem,Epithelial,Mucosa,0.4766996204853058
3590.1037714285712,787.5953004761905,Enterocyte (bottom),Epithelial,Mucosa,0.7600474953651428
3535.258429714286,851.3308541714285,Enterocyte (mid),Epithelial,Mucosa,0.8354048728942871
3603.27932,775.9914383333333,Enterocyte (bottom),Epithelial,Mucosa,0.7370283007621765
2720.706820689655,1660.9149137931036,Enterocyte (bottom),Epithelial,Mucosa,0.546440064907074
2740.750433333333,1637.7280764705883,Enterocyte (bottom),Epithelial,Mucosa,0.737793505191803
3587.2724466666664,790.743136,Enterocyte (mid),Epithelial,Mucosa,0.7774210572242737
3664.41635462963,724.5749811111111,Stem,Epithelial,Mucosa,0.2459246963262558
2743.9377031578947,1647.0649336842102,Enterocyte (bottom),Epithelial,Mucosa,0.6772233843803406
3649.9068191304345,739.0499072173914,Stem,Epithelial,Mucosa,0.3724035322666168
3662.454646590909,719.6621638068181,Telocyte (bottom),Fibroblast,Mucosa,0.30578330159187317
3516.906875,860.6650249999999,Enterocyte (mid),Epithelial,Mucosa,0.8539460301399231
3537.5750173076926,843.33507,Enterocyte (mid),Epithelial,Mucosa,0.8261377215385437
3525.2214852272723,863.777822840909,Enterocyte (mid),Epithelial,Mucosa,0.842696487903595
3674.2509976470583,718.5773878823529,Stem,Epithelial,Mucosa,0.2898454964160919
2757.3629452471487,1636.4736956273762,Enterocyte (bottom),Epithelial,Mucosa,0.7577425837516785
3679.214129166666,707.8952077083333,"FB1a (lamina propria, top)",Fibroblast,Mucosa,0.2550988495349884
3584.814802469136,804.6754913580247,Enterocyte (bottom),Epithelial,Mucosa,0.7821415066719055
3576.4624717241386,810.4341622413792,Enterocyte (mid),Epithelial,Mucosa,0.7995437979698181
2775.648486206896,1605.6677586206893,Enterocyte (mid),Epithelial,Mucosa,0.8333353400230408
2799.880367961165,1587.9299873786408,Enterocyte (top),Epithelial,Mucosa,0.8712753653526306
2772.8139945454545,1610.8658163636362,Enterocyte (mid),Epithelial,Mucosa,0.8164088129997253
3678.351032051282,712.2294632051282,Stem,Epithelial,Mucosa,0.255098819732666
2743.205573170732,1643.125097560976,Enterocyte (bottom),Epithelial,Mucosa,0.6543437838554382
2727.366693207548,1656.6458143396226,Stem,Epithelial,Mucosa,0.5225611329078674
2735.9183000000003,1649.2335795454544,Stem,Epithelial,Mucosa,0.5357668399810791
3579.675025,802.2292887499999,Enterocyte (bottom),Epithelial,Mucosa,0.7591435313224792
2751.954261038961,1631.590909090909,Enterocyte (bottom),Epithelial,Mucosa,0.7556412816047668
2793.95034137931,1591.3613579310345,Enterocyte (top),Epithelial,Mucosa,0.8308992981910706
3657.588696103896,737.888582857143,Stem,Epithelial,Mucosa,0.31935957074165344
3625.452476190477,755.4587349999999,T (Cd4+),Immune,Mucosa,0.6426483392715454
3655.793396,727.0875048,Stem,Epithelial,Mucosa,0.4023602306842804
3635.9219127906977,752.0803083720931,B (plasma),Immune,Mucosa,0.39291393756866455
3581.1171207692314,798.4774783846154,Enterocyte (mid),Epithelial,Mucosa,0.7964544296264648
2791.995533193278,1601.39615,Enterocyte (mid),Epithelial,Mucosa,0.8463854789733887
2785.066684482759,1601.950824137931,Enterocyte (mid),Epithelial,Mucosa,0.8338241577148438
2729.4896657142854,1654.8446085714284,Enterocyte (bottom),Epithelial,Mucosa,0.5801482200622559
3639.612110662824,742.365765648415,Stem,Epithelial,Mucosa,0.4087258279323578
3509.813616,880.0194731,Enterocyte (mid),Epithelial,Mucosa,0.8613230586051941
2790.1963726618706,1596.2730942446044,Enterocyte (mid),Epithelial,Mucosa,0.8382890820503235
3544.074772727273,841.8591983636363,Enterocyte (mid),Epithelial,Mucosa,0.8272424340248108
2804.9612972972964,1585.2328571428573,Enterocyte (top),Epithelial,Mucosa,0.8662589192390442
3567.962583695652,825.4860464130434,Enterocyte (mid),Epithelial,Mucosa,0.8336612582206726
3520.032638461538,867.9824780769231,Enterocyte (mid),Epithelial,Mucosa,0.8241076469421387
3589.269233333333,798.5808556666667,Goblet (top),Epithelial,Mucosa,0.7933278679847717
3634.214335135136,760.502959099099,Monocyte,Immune,Mucosa,0.5947437882423401
3616.9962286821706,774.7318783720931,Enterocyte (bottom),Epithelial,Mucosa,0.6343282461166382
3727.282387301588,662.4199228571429,Endothelial (capillary),Endothelial,Muscularis Propria,-1.0
3627.362889855072,767.4103121739131,Telocyte (mid),Fibroblast,Mucosa,0.5725800395011902
3638.8787142857145,752.5522701785713,B (plasma),Immune,Mucosa,0.4238564968109131
2736.693361111111,1654.7525462962965,Enterocyte (bottom),Epithelial,Mucosa,0.5659653544425964
3573.0946741379307,811.1069534482759,Enterocyte (mid),Epithelial,Mucosa,0.7757379412651062
3499.1565125,881.5998502499999,Goblet (top),Epithelial,Mucosa,0.8552708625793457
3610.073434782608,782.6978305797101,Enterocyte (bottom),Epithelial,Mucosa,0.7792799472808838
3622.6445680000006,777.73737095,Stem,Epithelial,Mucosa,0.5153049826622009
2778.227966666667,1611.6233243055556,Enterocyte (mid),Epithelial,Mucosa,0.8330333828926086
2734.1127615384617,1663.8231076923075,Enterocyte (bottom),Epithelial,Mucosa,0.6186873912811279
3581.910809615384,806.5348517307692,Enterocyte (bottom),Epithelial,Mucosa,0.781104564666748
3745.1081238461534,651.3776149230769,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
3531.8304106194687,860.0641931858407,Enterocyte (mid),Epithelial,Mucosa,0.8515291810035706
3555.7265466666663,829.9814496666665,Enterocyte (mid),Epithelial,Mucosa,0.8388586044311523
3513.09026321839,875.8878931034482,Enterocyte (mid),Epithelial,Mucosa,0.8634809851646423
3615.6638702702703,772.8170051351352,Enterocyte (bottom),Epithelial,Mucosa,0.7232735753059387
3508.740214285714,887.1557866326532,Enterocyte (mid),Epithelial,Mucosa,0.8552708625793457
3575.936552941176,815.8087052941177,Enterocyte (bottom),Epithelial,Mucosa,0.8141166567802429
3578.9666923913032,811.501712826087,Enterocyte (bottom),Epithelial,Mucosa,0.8141166567802429
3520.365873333333,867.4954508888891,Enterocyte (mid),Epithelial,Mucosa,0.8241076469421387
2788.917646938776,1606.1100285714283,Enterocyte (mid),Epithelial,Mucosa,0.8253845572471619
2781.17994375,1608.175934375,Goblet (top),Epithelial,Mucosa,0.819608211517334
3675.4243900621113,716.1862629192545,Monocyte,Immune,Mucosa,0.2898454964160919
3720.60553263158,674.5230118947369,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
2810.339895669292,1589.9321618110232,Enterocyte (mid),Epithelial,Mucosa,0.8612591624259949
2748.76677712766,1644.6443771276593,Goblet (bottom),Epithelial,Mucosa,0.6403030157089233
3649.695585245901,738.6826499999999,Stem,Epithelial,Mucosa,0.3724035322666168
3585.005255102041,802.678298979592,Enterocyte (mid),Epithelial,Mucosa,0.7830087542533875
3682.695937857143,719.0576459999999,Paneth,Epithelial,Mucosa,0.2929665744304657
3523.539295689656,862.8422562931032,Enterocyte (mid),Epithelial,Mucosa,0.842696487903595
2736.278987164751,1654.378537164751,Enterocyte (bottom),Epithelial,Mucosa,0.5659653544425964
3601.571045744681,790.2588690425532,Enterocyte (bottom),Epithelial,Mucosa,0.5825780034065247
2739.545940833333,1666.574616666667,Goblet (top),Epithelial,Mucosa,0.6454810500144958
2766.346498412698,1624.7926111111112,Tuft,Epithelial,Mucosa,0.7398664355278015
2784.6518077922083,1609.0808675324677,Enterocyte (mid),Epithelial,Mucosa,0.7976370453834534
3731.447293548387,670.0003183870967,ICC (myenteric plexus),Interstitial,Muscularis Propria,-1.0
2776.999619,1618.539204,Enterocyte (bottom),Epithelial,Mucosa,0.8333232998847961
3623.7782875,765.3789759375001,Stem,Epithelial,Mucosa,0.6380078792572021
3658.874706111112,732.375498888889,Stem,Epithelial,Mucosa,0.3635615110397339
3554.65252,834.87919,Enterocyte (mid),Epithelial,Mucosa,0.8388586044311523
3665.357439473684,731.0706586315788,Stem,Epithelial,Mucosa,0.25293704867362976
3601.879949122806,800.9539582456141,Enterocyte (bottom),Epithelial,Mucosa,0.6927390694618225
3748.2435568181822,658.5337420454545,SMC (longitudinal),Smooth Muscle,Muscularis Propria,-1.0
2769.404585294117,1625.3347147058823,Enterocyte (bottom),Epithelial,Mucosa,0.7669212222099304
3693.0997688,702.90507576,SMC (muscularis mucosae),Smooth Muscle,Submucosa,-1.0
3697.702089655173,695.6881837931033,"FB2a (submucosa, Grem1+)",Fibroblast,Submucosa,-1.0
2794.787733809524,1607.5921528571428,Enterocyte (mid),Epithelial,Mucosa,0.8404344916343689
2774.038686046512,1623.5051069767442,Enterocyte (mid),Epithelial,Mucosa,0.7887263298034668
3560.053785714286,829.4130263265308,Goblet (top),Epithelial,Mucosa,0.8214716911315918
2796.4383816091954,1597.395063218391,Enterocyte (mid),Epithelial,Mucosa,0.8358103632926941
3649.9466122112217,755.0390939273926,Stem,Epithelial,Mucosa,0.422141432762146
3573.696175757576,826.8681862878788,Enterocyte (mid),Epithelial,Mucosa,0.8391628861427307
2798.9013130081303,1598.4976943089432,Enterocyte (mid),Epithelial,Mucosa,0.8342537879943848
3653.566455263158,749.4616332456142,Stem,Epithelial,Mucosa,0.4065433442592621
3708.394431428572,687.4035917142858,SMC (circular),Smooth Muscle,Submucosa,-1.0
2805.009176510067,1596.3288006711412,Enterocyte (mid),Epithelial,Mucosa,0.846868097782135
3688.701090082645,714.7346904958678,"FB1a (lamina propria, top)",Fibroblast,Submucosa,-1.0
3516.7496338461533,883.472556923077,Enterocyte (mid),Epithelial,Mucosa,0.8647294640541077
3719.3709,689.8467318987341,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
3725.362692948718,682.5110232051283,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
3699.943801666667,702.5581651666666,"FB1b (lamina propria, bottom)",Fibroblast,Submucosa,-1.0
3671.534197260273,730.022970479452,Stem,Epithelial,Mucosa,0.27047672867774963
3587.3317366666665,806.9765653333333,Enterocyte (mid),Epithelial,Mucosa,0.7732467651367188
3616.0549790243895,782.2063270731709,Enterocyte (bottom),Epithelial,Mucosa,0.7029078006744385
2784.0209493333336,1613.9694946666668,Enterocyte (bottom),Epithelial,Mucosa,0.8138041496276855
2745.739227464789,1652.9950042253522,Enterocyte (bottom),Epithelial,Mucosa,0.650454580783844
3539.258876243093,858.6345583425413,Goblet (top),Epithelial,Mucosa,0.8480968475341797
2747.4505758771934,1663.0568087719298,Enterocyte (bottom),Epithelial,Mucosa,0.6943299770355225
3581.5496012903222,818.5942751612903,Enterocyte (mid),Epithelial,Mucosa,0.7979626655578613
3634.870331023103,767.9125734653464,Enterocyte (bottom),Epithelial,Mucosa,0.5659816861152649
2774.464513636364,1622.8612636363637,Enterocyte (bottom),Epithelial,Mucosa,0.7887263298034668
3565.6914628571426,833.3320262857143,Enterocyte (mid),Epithelial,Mucosa,0.8245317935943604
2752.546361538462,1644.0187025641026,Enterocyte (bottom),Epithelial,Mucosa,0.6869311332702637
3527.814294642857,871.1262068452381,Enterocyte (mid),Epithelial,Mucosa,0.8391392827033997
3678.88366713615,726.4569782159625,Stem,Epithelial,Mucosa,0.25757071375846863
3559.4389705882354,838.7435752941176,Enterocyte (mid),Epithelial,Mucosa,0.8205480575561523
3516.580657692308,888.5379833653844,Enterocyte (mid),Epithelial,Mucosa,0.8620607256889343
2788.807961788618,1611.2673414634144,Enterocyte (mid),Epithelial,Mucosa,0.8253846168518066
3503.8373128440367,893.0034176146788,Enterocyte (mid),Epithelial,Mucosa,0.8457809090614319
3592.0146443181807,810.8902598863635,Enterocyte (bottom),Epithelial,Mucosa,0.7486401200294495
2752.617371428572,1651.0078472049688,Enterocyte (bottom),Epithelial,Mucosa,0.6360554695129395
3732.112531707316,669.6070736585366,ICC (myenteric plexus),Interstitial,Muscularis Propria,-1.0
3531.626951162791,866.8667133488373,Enterocyte (mid),Epithelial,Mucosa,0.8490662574768066
2809.341536046512,1601.1137075581396,Enterocyte (mid),Epithelial,Mucosa,0.846868097782135
3656.392554761904,748.7145885714285,Stem,Epithelial,Mucosa,0.4283614158630371
2757.479805714285,1642.9118985714283,Enterocyte (mid),Epithelial,Mucosa,0.6656820178031921
2779.7028205128204,1616.3796128205129,Enterocyte (mid),Epithelial,Mucosa,0.8149901032447815
3583.3914096774192,815.0161509677419,Enterocyte (bottom),Epithelial,Mucosa,0.7979626655578613
3522.0283986842105,880.1012717105265,Enterocyte (mid),Epithelial,Mucosa,0.8663932681083679
3660.623439166666,749.5699155,Stem,Epithelial,Mucosa,0.38698992133140564
3740.080674324324,661.9435794594594,SMC (circular),Smooth Muscle,Muscularis Propria,-1.0
3591.0679734513283,815.7384161946904,Enterocyte (bottom),Epithelial,Mucosa,0.7651568055152893
3513.011333950617,892.7552816666667,Goblet (top),Epithelial,Mucosa,0.8595561981201172
2814.9726582914573,1597.1311492462316,Enterocyte (mid),Epithelial,Mucosa,0.83612060546875
2782.387473913044,1619.9148695652175,Enterocyte (mid),Epithelial,Mucosa,0.8149901032447815
3597.7361195121957,809.0000634146342,Goblet (bottom),Epithelial,Mucosa,0.7598183155059814
3576.973211111111,833.2490834722223,Enterocyte (mid),Epithelial,Mucosa,0.8445144295692444
3610.2744065989855,798.673236497462,Enterocyte (bottom),Epithelial,Mucosa,0.701159656047821
3629.5573584905655,780.4022945283019,Stem,Epithelial,Mucosa,0.4976813495159149
3609.0169038759695,789.316690271318,Enterocyte (bottom),Epithelial,Mucosa,0.6535690426826477
2769.07704578097,1636.950223339318,Enterocyte (bottom),Epithelial,Mucosa,0.7484241127967834
2761.6585819148936,1645.6173180851065,Enterocyte (bottom),Epithelial,Mucosa,0.7460453510284424
3591.58944,808.8230100000001,Enterocyte (bottom),Epithelial,Mucosa,0.7583551406860352
3497.652133333333,905.3574283333332,Enterocyte (mid),Epithelial,Mucosa,0.8507649898529053
3579.1653686567165,828.170854477612,Enterocyte (mid),Epithelial,Mucosa,0.8598307967185974
3523.470456916996,893.5384400395258,Enterocyte (mid),Epithelial,Mucosa,0.8660681247711182
3538.0465024096384,870.7684570481929,Enterocyte (mid),Epithelial,Mucosa,0.8506193161010742
